GeneID,Symbol,Chromosomes,GRCh38_start,GRCh38_stop
6736,SRY,Y,2786855,2787682
6737,TRIM21,11,4384897,4393702
6738,RO60,1,193059612,193091777
6741,SSB,2,169798871,169812064
6742,SSBP1,7,141738321,141750488
6744,ITPRID2,2,181891730,181930738
6745,SSR1,6,7281143,7313199
6746,SSR2,1,156009048,156020951
6747,SSR3,3,156539553,156555117
6748,SSR4,X,153794159,153798512
6749,SSRP1,11,57325988,57335892
6750,SST,3,187668912,187670394
6751,SSTR1,14,38207904,38213067
6752,SSTR2,17,73165010,73176633
6753,SSTR3,22,37204237,37220548
6754,SSTR4,20,23035312,23039237
6755,SSTR5,16,1072747,1081454
6756,SSX1,X,48255392,48267444
6757,SSX2,X,52696896,52707227
6758,SSX5,X,48186220,48196795
6759,SSX4,X,48383539,48393347
6760,SS18,18,26016253,26091219
6764,DENND2B,11,8693352,8910951
6767,ST13,22,40824535,40856639
6768,ST14,11,130159782,130210362
6769,STAC,3,36380504,36548007
6770,STAR,8,38142700,38150952
6772,STAT1,2,190969149,191014171
6773,STAT2,12,56341597,56360107
6774,STAT3,17,42313324,42388442
6775,STAT4,2,191029576,191246175
6776,STAT5A,17,42287547,42311943
6777,STAT5B,17,42199177,42288370
6778,STAT6,12,57095408,57111362
6779,STATH,4,69995966,70002570
6780,STAU1,20,49113339,49219295
6781,STC1,8,23841929,23854806
6782,HSPA13,21,14371115,14383146
6783,SULT1E1,4,69821122,69860145
6785,ELOVL4,6,79914814,79947553
6786,STIM1,11,3854604,4093210
6787,NEK4,3,52708444,52770940
6788,STK3,8,98343975,98942610
6789,STK4,20,44966512,45080021
6790,AURKA,20,56369390,56392215
6792,CDKL5,X,18425608,18653629
6793,STK10,5,172042079,172188224
6794,STK11,19,1205778,1228431
6795,AURKC,19,57231023,57235548
6799,SULT1A2,16,28591943,28597050
6801,STRN,2,36837698,36966536
6804,STX1A,7,73699210,73719669
6809,STX3,11,59754188,59805878
6810,STX4,16,31033095,31040168
6811,STX5,11,62806860,62832051
6812,STXBP1,9,127611912,127696029
6813,STXBP2,19,7637110,7647873
6814,STXBP3,1,108746674,108809523
6815,STYX,14,52730166,52774989
6817,SULT1A1,16,28605258,28623375
6818,SULT1A3,16,30199255,30204310
6819,SULT1C2,2,108288895,108309915
6820,SULT2B1,19,48552172,48599427
6821,SUOX,12,55997276,56005525
6822,SULT2A1,19,47870467,47886315
6827,SUPT4H1,17,58345178,58352201
6829,SUPT5H,19,39445582,39476670
6830,SUPT6H,17,28662205,28702679
6832,SUPV3L1,10,69180234,69209093
6833,ABCC8,11,17392498,17476845
6834,SURF1,9,133351758,133356487
6835,SURF2,9,133356550,133361158
6836,SURF4,9,133361464,133377949
6837,MED22,9,133338312,133348131
6838,SURF6,9,133328776,133336188
6839,SUV39H1,X,48695554,48709016
6840,SVIL,10,29457338,29736936
6843,VAMP1,12,6462237,6470677
6844,VAMP2,17,8159147,8162948
6845,VAMP7,"X,Y",57067865,57130289
6845,VAMP7,"X,Y",155881345,155943769
6846,XCL2,1,168540768,168543997
6847,SYCP1,1,114854088,114995370
6850,SYK,9,90801600,90898549
6853,SYN1,X,47571901,47619857
6854,SYN2,3,12004388,12192032
6855,SYP,X,49187815,49200193
6856,SYPL1,7,106090505,106112576
6857,SYT1,12,78863982,79452008
6860,SYT4,18,43267892,43277490
6861,SYT5,19,55171196,55180289
6862,TBXT,6,166157656,166168655
6863,TAC1,7,97732086,97740472
6865,TACR2,10,69403903,69416918
6866,TAC3,12,57010000,57016529
6867,TACC1,8,38728582,38853028
6868,ADAM17,2,9488486,9555830
6869,TACR1,2,75046463,75199520
6870,TACR3,4,103586031,103719985
6871,TADA2A,17,37406886,37479725
6872,TAF1,X,71366357,71530525
6873,TAF2,8,119730774,119832841
6874,TAF4,20,61974798,62065881
6875,TAF4B,18,26226445,26391685
6876,TAGLN,11,117199294,117207465
6877,TAF5,10,103367976,103389065
6878,TAF6,7,100107070,100127171
6879,TAF7,5,141318490,141320784
6880,TAF9,5,69364743,69369824
6881,TAF10,11,6606294,6612216
6882,TAF11,6,34877462,34888071
6883,TAF12,1,28602850,28648269
6884,TAF13,1,109064140,109076003
6885,MAP3K7,6,90513579,90587072
6886,TAL1,1,47216290,47232335
6887,TAL2,9,105662457,105663124
6888,TALDO1,11,747464,765012
6890,TAP1,6,32845209,32853704
6891,TAP2,6,32821831,32838739
6892,TAPBP,6,33299694,33314078
6894,TARBP1,1,234391313,234479179
6895,TARBP2,12,53500923,53506431
6897,TARS1,5,33440696,33468091
6898,TAT,16,71565660,71577092
6899,TBX1,22,19756703,19783593
6900,CNTN2,1,205042949,205078289
6901,TAFAZZIN,X,154411539,154421726
6902,TBCA,5,77691166,77776339
6903,TBCC,6,42744498,42746103
6904,TBCD,17,82752065,82945914
6905,TBCE,1,235367427,235452443
6906,SERPINA7,X,106032435,106038727
6907,TBL1X,X,9463295,9719740
6908,TBP,6,170554369,170572859
6909,TBX2,17,61399843,61409466
6910,TBX5,12,114353911,114408442
6911,TBX6,16,30085793,30091924
6913,TBX15,1,118883047,118989510
6915,TBXA2R,19,3594507,3606875
6916,TBXAS1,7,139778242,140020293
6917,TCEA1,8,53966556,54022448
6919,TCEA2,20,64055596,64072347
6920,TCEA3,1,23380909,23424748
6921,ELOC,8,73945119,73972287
6923,ELOB,16,2771414,2777280
6924,ELOA,1,23743471,23762059
6925,TCF4,18,55222185,55635957
6926,TBX3,12,114670255,114684175
6927,HNF1A,12,120978543,121002512
6928,HNF1B,17,37686431,37745059
6929,TCF3,19,1609292,1652615
6932,TCF7,5,134108218,134148210
6934,TCF7L2,10,112950247,113167678
6935,ZEB1,10,31318417,31529804
6936,GCFC2,2,75662705,75713122
6938,TCF12,15,56918090,57291310
6939,TCF15,20,604257,610309
6940,ZNF354A,5,178711512,178730659
6941,TCF19,6,31158589,31164215
6942,TCF20,22,42160013,42343537
6943,TCF21,6,133889113,133895537
6944,VPS72,1,151176304,151190197
6945,MLX,17,42567100,42573203
6947,TCN1,11,59852808,59866487
6948,TCN2,22,30607174,30627271
6949,TCOF1,5,150357697,150400293
6950,TCP1,6,159778498,159789602
6954,TCP11,6,35118075,35141339
6955,TRA,14,21621904,22552132
6957,TRB,7,142299011,142813287
6964,TRD,14,22422546,22466577
6965,TRG,7,38240024,38368055
6975,TECTB,10,112283400,112305038
6988,TCTA,3,49412423,49416476
6990,DYNLT3,X,37838836,37847571
6991,DYNLT2,6,169725091,169751572
6992,PPP1R11,6,30061265,30070333
6993,DYNLT1,6,158636474,158644743
6996,TDG,12,103965872,103988874
6997,TDGF1,3,46574535,46582457
6998,TDGF1P3,X,110520896,110523021
6999,TDO2,4,155903696,155920406
7001,PRDX2,19,12796823,12801800
7003,TEAD1,11,12674421,12944737
7004,TEAD4,12,2959397,3040676
7005,TEAD3,6,35473597,35497079
7006,TEC,4,48135783,48269838
7007,TECTA,11,121101243,121191490
7008,TEF,22,41367455,41399326
7009,TMBIM6,12,49741557,49764934
7010,TEK,9,27109141,27230178
7011,TEP1,14,20365667,20413501
7013,TERF1,8,73008864,73048123
7014,TERF2,16,69355567,69386007
7015,TERT,5,1253167,1295068
7016,TESK1,9,35605262,35610033
7018,TF,3,133661998,133796641
7019,TFAM,10,58385410,58399220
7020,TFAP2A,6,10396677,10419659
7021,TFAP2B,6,50818355,50847619
7022,TFAP2C,20,56629306,56639283
7023,TFAP4,16,4257186,4273023
7024,TFCP2,12,51093656,51173135
7025,NR2F1,5,93583222,93594611
7026,NR2F2,15,96326046,96340263
7027,TFDP1,13,113584688,113641473
7029,TFDP2,3,141944428,142149544
7030,TFE3,X,49028726,49043357
7031,TFF1,21,42362282,42366535
7032,TFF2,21,42346357,42350994
7033,TFF3,21,42311667,42315409
7035,TFPI,2,187464230,187554435
7036,TFR2,7,100620420,100641552
7037,TFRC,3,196049284,196082090
7038,TG,8,132866958,133134899
7039,TGFA,2,70447284,70553826
7040,TGFB1,19,41330323,41353922
7041,TGFB1I1,16,31472152,31477960
7042,TGFB2,1,218345336,218444619
7043,TGFB3,14,75958097,75983011
7044,LEFTY2,1,225936603,225941220
7045,TGFBI,5,136028988,136063818
7046,TGFBR1,9,99104038,99154192
7047,TGM4,3,44874608,44914990
7048,TGFBR2,3,30606356,30694142
7049,TGFBR3,1,91680343,91906002
7050,TGIF1,18,3412009,3459978
7051,TGM1,14,24249114,24263177
7052,TGM2,20,38127385,38168475
7053,TGM3,20,2296001,2341079
7054,TH,11,2163929,2171815
7056,THBD,20,23045633,23049672
7057,THBS1,15,39581079,39599466
7058,THBS2,6,169215785,169253846
7059,THBS3,1,155195588,155209178
7060,THBS4,5,79991332,80083287
7062,TCHH,1,152106317,152115444
7064,THOP1,19,2785503,2815807
7066,THPO,3,184371935,184379688
7067,THRA,17,40062193,40093867
7068,THRB,3,24117153,24495708
7069,THRSP,11,78063861,78068351
7070,THY1,11,119415476,119424985
7071,KLF10,8,102648784,102655725
7072,TIA1,2,70209444,70248793
7073,TIAL1,10,119573465,119596964
7074,TIAM1,21,31118418,31559087
7075,TIE1,1,43300982,43323108
7076,TIMP1,X,47582436,47586789
7077,TIMP2,17,78852977,78925387
7078,TIMP3,22,32801705,32863041
7079,TIMP4,3,12153068,12158912
7080,NKX2-1,14,36516397,36520232
7082,TJP1,15,29699367,29969049
7083,TK1,17,78174079,78187204
7084,TK2,16,66508003,66550291
7086,TKT,3,53224712,53256022
7087,ICAM5,19,10289952,10296778
7088,TLE1,9,81583683,81689547
7089,TLE2,19,2997644,3047635
7090,TLE3,15,70047790,70097917
7091,TLE4,9,79571965,79726882
7092,TLL1,4,165873237,166104457
7093,TLL2,10,96364608,96513926
7094,TLN1,9,35696948,35732195
7095,SEC62,3,169966807,169998373
7096,TLR1,4,38787569,38805644
7097,TLR2,4,153684280,153710637
7098,TLR3,4,186069156,186088073
7099,TLR4,9,117704403,117724735
7100,TLR5,1,223109404,223143248
7101,NR2E1,6,108166022,108188809
7102,TSPAN7,X,38561542,38688918
7103,TSPAN8,12,71125096,71157999
7104,TM4SF4,3,149474697,149503394
7105,TSPAN6,X,100627108,100637104
7106,TSPAN4,11,842852,867111
7107,GPR137B,1,236142539,236208907
7108,TM7SF2,11,65111872,65116230
7109,TRAPPC10,21,44012309,44106552
7110,TMF1,3,69019827,69052333
7111,TMOD1,9,97501180,97601743
7112,TMPO,12,98515573,98550351
7113,TMPRSS2,21,41464305,41508158
7114,TMSB4X,X,12975110,12977223
7122,CLDN5,22,19523024,19525337
7123,CLEC3B,3,45026303,45036071
7124,TNF,6,31575565,31578336
7125,TNNC2,20,45823214,45833306
7126,TNFAIP1,17,28335761,28347009
7127,TNFAIP2,14,103121469,103137439
7128,TNFAIP3,6,137866349,137883312
7130,TNFAIP6,2,151357592,151381340
7132,TNFRSF1A,12,6328771,6342076
7133,TNFRSF1B,1,12166991,12209220
7134,TNNC1,3,52451100,52454041
7135,TNNI1,1,201403784,201421730
7136,TNNI2,11,1838981,1841678
7137,TNNI3,19,55151767,55157732
7138,TNNT1,19,55132698,55149206
7139,TNNT2,1,201359014,201377680
7140,TNNT3,11,1919552,1938702
7141,TNP1,2,216859458,216860064
7142,TNP2,16,11267857,11269325
7143,TNR,1,175315194,175743595
7145,TNS1,2,217799791,218033982
7148,TNXB,6,32041153,32109338
7150,TOP1,20,41028822,41124487
7153,TOP2A,17,40388525,40417896
7155,TOP2B,3,25597905,25664907
7156,TOP3A,17,18271428,18314994
7157,TP53,17,7668421,7687490
7158,TP53BP1,15,43403061,43510640
7159,TP53BP2,1,223779893,223845947
7161,TP73,1,3652516,3736201
7162,TPBG,6,82362983,82367420
7163,TPD52,8,80031082,80171564
7164,TPD52L1,6,125153773,125264407
7165,TPD52L2,20,63865270,63891538
7166,TPH1,11,18017555,18046269
7167,TPI1,12,6867420,6870948
7168,TPM1,15,63042747,63071915
7169,TPM2,9,35681993,35690056
7170,TPM3,1,154155308,154192100
7171,TPM4,19,16067538,16103002
7172,TPMT,6,18128311,18155169
7173,TPO,2,1374047,1543673
7174,TPP2,13,102596986,102679958
7175,TPR,1,186311652,186375253
7177,TPSAB1,16,1240705,1242554
7178,TPT1,13,45333471,45341183
7179,TPTE,21,10521583,10605716
7180,CRISP2,6,49676652,49714220
7181,NR2C1,12,95020229,95073618
7182,NR2C2,3,14947583,15049273
7184,HSP90B1,12,103930410,103947926
7185,TRAF1,9,120902393,120929171
7186,TRAF2,9,136881958,136926607
7187,TRAF3,14,102777449,102911500
7188,TRAF5,1,211326635,211374946
7189,TRAF6,11,36483769,36510272
7200,TRH,3,129974720,129977935
7201,TRHR,8,109086585,109121565
7203,CCT3,1,156308968,156338292
7204,TRIO,5,14143342,14510204
7205,TRIP6,7,100867387,100873454
7216,TRO,X,54920824,54931431
7220,TRPC1,3,142724034,142807888
7222,TRPC3,4,121874481,121952060
7223,TRPC4,13,37632063,37869772
7224,TRPC5,X,111768011,112082776
7225,TRPC6,11,101451564,101584007
7226,TRPM2,21,44353621,44442644
7227,TRPS1,8,115408496,115668975
7247,TSN,2,121755651,121767853
7248,TSC1,9,132891349,132945378
7249,TSC2,16,2047985,2089491
7251,TSG101,11,18480311,18526942
7252,TSHB,1,115029826,115034309
7253,TSHR,14,80955621,81146306
7257,TSNAX,1,231528669,231566524
7258,TSPY1,Y,9466955,9469749
7259,TSPYL1,6,116274858,116279930
7260,EIPR1,2,3188970,3377818
7262,PHLDA2,11,2928273,2929420
7263,TST,22,37010859,37020183
7264,GFUS,8,143612618,143618048
7265,TTC1,5,160009139,160065543
7266,DNAJC7,17,41976435,42017439
7267,TTC3,21,37073254,37203118
7268,TTC4,1,54715861,54742657
7270,TTF1,9,132375548,132406840
7272,TTK,6,80004649,80042527
7273,TTN,2,178525989,178807423
7274,TTPA,8,63059488,63086053
7275,TUB,11,8019059,8106243
7276,TTR,18,31591877,31598821
7277,TUBA4A,2,219249710,219254740
7278,TUBA3C,13,19173772,19181824
7280,TUBB2A,6,3153666,3157544
7283,TUBG1,17,42609683,42615238
7284,TUFM,16,28842411,28846348
7286,TUFT1,1,151540309,151583583
7287,TULP1,6,35497874,35512896
7288,TULP2,19,48880967,48898744
7289,TULP3,12,2890891,2941138
7290,HIRA,22,19330698,19431733
7291,TWIST1,7,19113047,19117636
7292,TNFSF4,1,173172870,173450733
7293,TNFRSF4,1,1211340,1214153
7294,TXK,4,48066393,48134250
7295,TXN,9,110243810,110256507
7296,TXNRD1,12,104215779,104350307
7297,TYK2,19,10350533,10380572
7298,TYMS,18,657653,673578
7299,TYR,11,89177875,89295759
7301,TYRO3,15,41559212,41583589
7305,TYROBP,19,35904403,35908295
7306,TYRP1,9,12693385,12710285
7307,U2AF1,21,43092956,43107578
7311,UBA52,19,18563766,18577550
7314,UBB,17,16380779,16382745
7316,UBC,12,124911646,124914650
7317,UBA1,X,47190847,47215128
7318,UBA7,3,49805209,49813953
7319,UBE2A,X,119574563,119584423
7320,UBE2B,5,134371569,134392108
7321,UBE2D1,10,58335006,58370748
7322,UBE2D2,5,139526240,139628434
7323,UBE2D3,4,102794383,102868895
7324,UBE2E1,3,23805955,23891640
7325,UBE2E2,3,23203098,23591925
7326,UBE2G1,17,4269259,4366675
7327,UBE2G2,21,44768580,44801820
7328,UBE2H,7,129830732,129952960
7329,UBE2I,16,1309152,1327017
7332,UBE2L3,22,21549447,21624034
7334,UBE2N,12,93405684,93441947
7335,UBE2V1,20,50081124,50115957
7336,UBE2V2,8,47997437,48064708
7337,UBE3A,15,25333728,25439056
7341,SUMO1,2,202206171,202238597
7342,UBP1,3,33388336,33441399
7343,UBTF,17,44205040,44221304
7345,UCHL1,4,41256928,41268455
7347,UCHL3,13,75549502,75606020
7348,UPK1B,3,119173598,119205143
7349,UCN,2,27307400,27308445
7350,UCP1,4,140559431,140568961
7351,UCP2,11,73974672,73983202
7352,UCP3,11,74000277,74009085
7353,UFD1,22,19449911,19479193
7355,SLC35A2,X,48903183,48911958
7356,SCGB1A1,11,62419033,62423195
7357,UGCG,9,111896814,111935369
7358,UGDH,4,39498755,39527439
7360,UGP2,2,63840969,63891560
7363,UGT2B4,4,69480165,69526014
7364,UGT2B7,4,69051375,69112987
7365,UGT2B10,4,68815994,68832023
7366,UGT2B15,4,68646597,68670652
7367,UGT2B17,4,68537173,68576322
7368,UGT8,4,114598402,114678225
7369,UMOD,16,20333051,20356301
7371,UCK2,1,165827614,165911618
7372,UMPS,3,124730452,124749273
7373,COL14A1,8,120123757,120373573
7374,UNG,12,109097597,109110992
7375,USP4,3,49277144,49340053
7376,NR1H2,19,50376457,50383388
7378,UPP1,7,48088704,48108736
7379,UPK2,11,118956298,118958559
7380,UPK3A,22,45284949,45295874
7381,UQCRB,8,96222947,96235545
7384,UQCRC1,3,48599002,48609646
7385,UQCRC2,16,21953361,21983660
7386,UQCRFS1,19,29205320,29213151
7388,UQCRH,1,46303698,46316776
7389,UROD,1,45012254,45015575
7390,UROS,10,125784980,125823258
7391,USF1,1,161039251,161045977
7392,USF2,19,35268962,35279821
7398,USP1,1,62436395,62451804
7399,USH2A,1,215622891,216423448
7401,CLRN1,3,150926163,150972999
7402,UTRN,6,144285335,144853034
7403,KDM6A,X,44873188,45112779
7404,UTY,Y,13233895,13480670
7405,UVRAG,11,75815210,76144232
7407,VARS1,6,31777518,31795752
7408,VASP,19,45507479,45526983
7409,VAV1,19,6772708,6857361
7410,VAV2,9,133761894,133992324
7411,VBP1,X,155197007,155239841
7412,VCAM1,1,100719742,100739045
7414,VCL,10,73998116,74121363
7415,VCP,9,35056064,35072625
7416,VDAC1,5,133971871,134114540
7417,VDAC2,10,75210170,75231448
7419,VDAC3,8,42391761,42405937
7421,VDR,12,47841537,47904994
7422,VEGFA,6,43770209,43786487
7423,VEGFB,11,64234584,64239264
7424,VEGFC,4,176683538,176792922
7425,VGF,7,101162509,101169952
7428,VHL,3,10141778,10153667
7429,VIL1,2,218419123,218453295
7430,EZR,6,158765748,158819368
7431,VIM,10,17228241,17237593
7432,VIP,6,152750797,152759760
7433,VIPR1,3,42489299,42537568
7434,VIPR2,7,159028175,159144867
7436,VLDLR,9,2621787,2660056
7439,BEST1,11,61949821,61965515
7441,VPREB1,22,22244786,22245515
7442,TRPV1,17,3565446,3609411
7443,VRK1,14,96797382,96881609
7444,VRK2,2,57907592,58159920
7447,VSNL1,2,17539972,17657018
7448,VTN,17,28367284,28370307
7450,VWF,12,5948877,6124670
7453,WARS1,14,100333790,100376327
7454,WAS,X,48676636,48691427
7455,ZAN,7,100733595,100797797
7456,WIPF1,2,174559574,174682913
7458,EIF4H,7,74174356,74197096
7461,CLIP2,7,74289407,74405935
7462,LAT2,7,74210006,74229834
7464,CORO2A,9,98120975,98192637
7465,WEE1,11,9573670,9589985
7466,WFS1,4,6269850,6303265
7468,NSD2,4,1871393,1982192
7469,NELFA,4,1982723,2008974
7471,WNT1,12,48978322,48982620
7472,WNT2,7,117275451,117323058
7473,WNT3,17,46762506,46818692
7474,WNT5A,3,55465715,55505263
7475,WNT6,2,218859805,218874233
7476,WNT7A,3,13816258,13880071
7477,WNT7B,22,45920366,45977162
7478,WNT8A,5,138077367,138092365
7479,WNT8B,10,100463009,100483744
7480,WNT10B,12,48965340,48971735
7481,WNT11,11,76186325,76210761
7482,WNT2B,1,112466541,112530165
7483,WNT9A,1,227918656,227947932
7484,WNT9B,17,46833189,46886738
7485,GET1,21,39380326,39428528
7486,WRN,8,31033810,31176138
7490,WT1,11,32387775,32435539
7494,XBP1,22,28794560,28800569
7498,XDH,2,31334321,31414742
7499,XG,X,2752040,2816500
7504,XK,X,37685791,37732130
7507,XPA,9,97654398,97697340
7508,XPC,3,14145147,14178601
7511,XPNPEP1,10,109864766,109923511
7512,XPNPEP2,X,129738979,129769536
7514,XPO1,2,61477849,61538612
7515,XRCC1,19,43543311,43575527
7516,XRCC2,7,152644776,152676141
7517,XRCC3,14,103697617,103715451
7518,XRCC4,5,83077547,83374473
7520,XRCC5,2,216109348,216206293
7525,YES1,18,721588,812753
7528,YY1,14,100239144,100282788
7529,YWHAB,20,44885705,44908532
7531,YWHAE,17,1344275,1400222
7532,YWHAG,7,76326799,76358991
7533,YWHAH,22,31944535,31957603
7534,YWHAZ,8,100916523,100953382
7535,ZAP70,2,97713576,97756364
7536,SF1,11,64764606,64778542
7538,ZFP36,19,39406847,39409407
7539,ZFP37,9,113038377,113056724
7541,ZBTB14,18,5289022,5297053
7542,ZFPL1,11,65084222,65088398
7543,ZFX,X,24148982,24216255
7544,ZFY,Y,2935381,2982506
7545,ZIC1,3,147409365,147416719
7546,ZIC2,13,99981784,99986765
7547,ZIC3,X,137566127,137577691
7549,ZNF2,2,95165809,95184317
7551,ZNF3,7,100063837,100082577
7552,ZNF711,X,85243991,85273357
7553,ZNF7,8,144827560,144847508
7554,ZNF8,19,58278955,58302791
7555,CNBP,3,129167827,129183896
7556,ZNF10,12,133130627,133159465
7559,ZNF12,7,6688433,6706947
7561,ZNF14,19,19710472,19733112
7562,ZNF708,19,21291160,21329410
7564,ZNF16,8,144930358,144950880
7565,ZNF17,19,57411161,57421934
7566,ZNF18,17,11977439,12021527
7567,ZNF19,16,71473583,71489324
7568,ZNF20,19,12131350,12140350
7569,ZNF182,X,47974851,48003989
7570,ZNF22,10,45000923,45005326
7571,ZNF23,16,71447597,71462247
7572,ZNF24,18,35332227,35344420
7574,ZNF26,12,132986367,133027102
7576,ZNF28,19,52797408,52821633
7579,ZSCAN20,1,33472645,33501643
7580,ZNF32,10,43643862,43648881
7581,ZNF33A,10,38010489,38067834
7582,ZNF33B,10,42574169,42638570
7584,ZNF35,3,44646506,44660791
7586,ZKSCAN1,7,100015596,100045374
7587,ZNF37A,10,38094337,38150293
7589,ZSCAN21,7,100049774,100065040
7592,ZNF41,X,47445178,47483222
7593,MZF1,19,58561932,58573573
7594,ZNF43,19,21804946,21852065
7596,ZNF45,19,43912624,43935282
7597,ZBTB25,14,64449106,64505213
7617,ZNF66,19,20776304,20809995
7620,ZNF69,19,11887782,11980222
7621,ZNF70,22,23738682,23751112
7625,ZNF74,22,20394151,20408455
7626,ZNF75D,X,135248589,135344109
7627,ZNF75A,16,3305497,3323465
7629,ZNF76,6,35259533,35295985
7633,ZNF79,9,127424382,127445372
7634,ZNF80,3,114234631,114237578
7637,ZNF84,12,133037509,133063299
7638,ZNF221,19,43951228,43981613
7639,ZNF85,19,20923251,20950697
7643,ZNF90,19,20078000,20121168
7644,ZNF91,19,23305004,23395471
7652,ZNF99,19,22752183,22784151
7673,ZNF222,19,44025379,44033110
7675,ZNF121,19,9560329,9584504
7678,ZNF124,1,247121975,247172379
7681,MKRN3,15,23565674,23568044
7690,ZNF131,5,43120914,43176324
7691,ZNF132,19,58432814,58440153
7692,ZNF133,20,18288527,18316996
7693,ZNF134,19,57614242,57624724
7694,ZNF135,19,58059239,58069755
7695,ZNF136,19,12163096,12189871
7697,ZNF138,7,64794428,64860823
7699,ZNF140,12,133080425,133107428
7700,ZNF141,4,337814,384868
7701,ZNF142,2,218633329,218659623
7702,ZNF143,11,9461012,9528524
7703,PCGF2,17,38733898,38749792
7704,ZBTB16,11,114059711,114256770
7705,ZNF146,19,36214723,36238768
7706,TRIM25,17,56887909,56914049
7707,ZNF148,3,125225669,125375354
7709,ZBTB17,1,15941869,15976101
7710,ZNF154,19,57696275,57709204
7711,ZNF155,19,43984188,43998326
7712,ZNF157,X,47370578,47414498
7716,VEZF1,17,57971552,57988254
7718,ZNF165,6,28080282,28089563
7726,TRIM26,6,30184455,30213406
7727,ZNF174,16,3401215,3409364
7728,ZNF175,19,51571283,51592510
7730,ZNF177,19,9363013,9382617
7732,RNF112,17,19411232,19417276
7733,ZNF180,19,44474431,44500522
7737,RNF113A,X,119870475,119871733
7738,ZNF184,6,27404006,27473105
7739,ZNF185,X,152898067,152973481
7741,ZSCAN26,6,28267143,28278204
7743,ZNF189,9,101398851,101410654
7745,ZKSCAN8,6,28141635,28159460
7746,ZSCAN9,6,28225190,28233487
7748,ZNF195,11,3357927,3379146
7750,ZMYM2,13,19863840,20089115
7752,ZNF200,16,3222325,3235158
7753,ZNF202,11,123723914,123741660
7755,ZNF205,16,3112586,3120517
7756,ZNF207,17,32350157,32381885
7757,ZNF208,19,21939815,22010943
7760,ZNF213,16,3135029,3142804
7761,ZNF214,11,6997085,7020346
7762,ZNF215,11,6926426,6994423
7763,ZFAND5,9,72351413,72365208
7764,ZNF217,20,53567071,53597702
7766,ZNF223,19,44051631,44067999
7767,ZNF224,19,44094361,44109826
7768,ZNF225,19,44111425,44134822
7769,ZNF226,19,44165100,44199490
